station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,gust_drct,gust_sknt,vis1_coeff,vis1_nd,vis2_coeff,vis2_nd,vis3_coeff,vis3_nd,ptype,precip,pres1,pres2,pres3
MAE,Madera,2023-11-17 05:00,53,50,6,245,246,6,0.551,N,M,M,M,M,NP,0.0,29.712,29.72,M
MAE,Madera,2023-11-17 06:00,52,50,0,317,323,1,0.806,N,M,M,M,M,NP,0.0,29.706,29.715,M
MAE,Madera,2023-11-17 07:00,52,50,1,359,13,2,0.725,N,M,M,M,M,NP,0.0,29.705,29.714,M
MAE,Madera,2023-11-17 08:00,50,47,3,7,8,3,0.705,N,M,M,M,M,NP,0.0,29.696,29.705,M
MAE,Madera,2023-11-17 09:00,48,46,5,261,258,6,2.608,N,M,M,M,M,NP,0.0,29.698,29.706,M
MAE,Madera,2023-11-17 10:00,48,47,2,308,301,3,27.15,N,M,M,M,M,NP,0.0,29.693,29.702,M
MAE,Madera,2023-11-17 11:00,46,46,2,341,337,2,33.66,N,M,M,M,M,NP,0.0,29.683,29.691,M
MAE,Madera,2023-11-17 12:00,47,45,2,44,48,2,19.74,N,M,M,M,M,NP,0.0,29.687,29.695,M
MAE,Madera,2023-11-17 13:00,46,44,3,117,119,3,4.26,N,M,M,M,M,NP,0.0,29.696,29.705,M
MAE,Madera,2023-11-17 14:00,46,45,1,153,152,1,17.36,N,M,M,M,M,NP,0.0,29.697,29.705,M
MAE,Madera,2023-11-17 15:00,45,44,1,172,176,1,1.389,D,M,M,M,M,NP,0.0,29.708,29.716,M
MAE,Madera,2023-11-17 16:00,52,49,2,128,128,2,0.443,D,M,M,M,M,NP,0.0,29.726,29.734,M
MAE,Madera,2023-11-17 17:00,57,50,3,106,103,5,0.166,D,M,M,M,M,NP,0.0,29.729,29.737,M
MAE,Madera,2023-11-17 18:00,63,52,5,131,150,8,0.234,D,M,M,M,M,NP,0.0,29.724,29.732,M
MAE,Madera,2023-11-17 19:00,72,51,8,105,113,13,0.101,D,M,M,M,M,NP,0.0,29.697,29.705,M
MAE,Madera,2023-11-17 20:00,74,49,9,120,136,12,0.05,D,M,M,M,M,NP,0.0,29.664,29.672,M
MAE,Madera,2023-11-17 21:00,75,48,8,152,172,11,0.051,D,M,M,M,M,NP,0.0,29.636,29.645,M
MAE,Madera,2023-11-17 22:00,74,48,9,135,140,12,0.05,D,M,M,M,M,NP,0.0,29.618,29.626,M
MAE,Madera,2023-11-17 23:00,72,48,5,156,170,7,0.054,D,M,M,M,M,NP,0.0,29.612,29.621,M
MAE,Madera,2023-11-18 00:00,71,49,3,129,131,3,0.061,D,M,M,M,M,NP,0.0,29.599,29.607,M
MAE,Madera,2023-11-18 01:00,67,52,2,174,161,2,0.077,N,M,M,M,M,NP,0.0,29.595,29.604,M
MAE,Madera,2023-11-18 02:00,66,51,4,114,108,5,0.099,N,M,M,M,M,NP,0.0,29.59,29.599,M
MAE,Madera,2023-11-18 03:00,65,52,5,186,182,7,0.12,N,M,M,M,M,NP,0.0,29.608,29.617,M
MAE,Madera,2023-11-18 04:00,65,51,5,185,179,8,0.088,N,M,M,M,M,NP,0.0,29.614,29.623,M
MAE,Madera,2023-11-18 05:00,65,49,7,160,168,9,0.05,N,M,M,M,M,NP,0.0,29.63,29.639,M
MAE,Madera,2023-11-18 06:00,63,50,10,125,127,13,0.05,N,M,M,M,M,NP,0.0,29.635,29.643,M
MAE,Madera,2023-11-18 07:00,61,51,5,150,151,7,0.05,N,M,M,M,M,NP,0.0,29.639,29.647,M
MAE,Madera,2023-11-18 08:00,59,50,2,230,222,2,0.05,N,M,M,M,M,NP,0.0,29.638,29.646,M
MAE,Madera,2023-11-18 09:00,61,51,7,135,129,9,0.05,N,M,M,M,M,NP,0.0,29.635,29.644,M
MAE,Madera,2023-11-18 10:00,62,50,7,150,155,11,0.05,N,M,M,M,M,NP,0.0,29.639,29.648,M
MAE,Madera,2023-11-18 11:00,60,51,6,115,103,11,0.062,N,M,M,M,M,NP,0.0,29.644,29.652,M
MAE,Madera,2023-11-18 12:00,62,50,8,121,116,10,0.05,N,M,M,M,M,NP,0.0,29.639,29.647,M
MAE,Madera,2023-11-18 13:00,62,50,9,124,114,10,0.05,N,M,M,M,M,NP,0.0,29.635,29.644,M
MAE,Madera,2023-11-18 14:00,60,52,9,114,119,11,0.051,N,M,M,M,M,NP,0.0,29.648,29.656,M
MAE,Madera,2023-11-18 15:00,60,51,8,130,132,10,0.05,D,M,M,M,M,NP,0.0,29.668,29.677,M
MAE,Madera,2023-11-18 16:00,61,52,5,148,152,7,0.05,D,M,M,M,M,NP,0.0,29.687,29.695,M
MAE,Madera,2023-11-18 17:00,63,51,5,144,151,7,0.05,D,M,M,M,M,NP,0.0,29.705,29.714,M
MAE,Madera,2023-11-18 18:00,61,55,7,118,114,9,0.062,D,M,M,M,M,R-,0.0,29.722,29.731,M
MAE,Madera,2023-11-18 19:00,63,54,10,97,100,12,0.05,D,M,M,M,M,NP,0.0,29.719,29.728,M
MAE,Madera,2023-11-18 20:00,65,55,13,120,121,17,0.05,D,M,M,M,M,NP,0.0,29.713,29.721,M
MAE,Madera,2023-11-18 21:00,65,53,12,128,129,14,0.05,D,M,M,M,M,NP,0.0,29.708,29.716,M
MAE,Madera,2023-11-18 22:00,69,54,11,93,89,14,0.05,D,M,M,M,M,NP,0.0,29.702,29.711,M
MAE,Madera,2023-11-18 23:00,68,54,10,128,125,15,0.05,D,M,M,M,M,NP,0.0,29.695,29.704,M
MAE,Madera,2023-11-19 00:00,66,53,5,153,155,5,0.236,D,M,M,M,M,R-,0.0,29.722,29.731,M
MAE,Madera,2023-11-19 01:00,61,57,4,123,126,4,0.113,D,M,M,M,M,NP,0.0,29.725,29.733,M
MAE,Madera,2023-11-19 02:00,58,55,3,180,179,4,0.05,N,M,M,M,M,NP,0.0,29.755,29.764,M
MAE,Madera,2023-11-19 03:00,59,55,6,178,173,8,0.05,N,M,M,M,M,NP,0.0,29.773,29.781,M
MAE,Madera,2023-11-19 04:00,57,54,3,192,184,4,0.05,N,M,M,M,M,NP,0.0,29.79,29.799,M
MAE,Madera,2023-11-19 05:00,55,53,3,218,212,3,0.09,N,M,M,M,M,NP,0.0,29.809,29.818,M
MAE,Madera,2023-11-19 06:00,56,54,2,220,226,2,0.085,N,M,M,M,M,NP,0.0,29.846,29.855,M
MAE,Madera,2023-11-19 07:00,57,54,2,235,235,3,0.115,N,M,M,M,M,NP,0.0,29.859,29.868,M
MAE,Madera,2023-11-19 08:00,56,53,2,3,1,2,0.094,N,M,M,M,M,NP,0.0,29.873,29.882,M
MAE,Madera,2023-11-19 09:00,56,53,9,312,314,13,0.082,N,M,M,M,M,NP,0.0,29.902,29.91,M
MAE,Madera,2023-11-19 10:00,54,47,13,327,324,17,0.081,N,M,M,M,M,NP,0.0,29.924,29.933,M
MAE,Madera,2023-11-19 11:00,49,44,5,299,294,6,0.107,N,M,M,M,M,NP,0.0,29.956,29.965,M
MAE,Madera,2023-11-19 12:00,49,44,6,286,286,8,0.122,N,M,M,M,M,NP,0.0,29.948,29.956,M
MAE,Madera,2023-11-19 13:00,49,44,9,301,297,13,0.121,N,M,M,M,M,NP,0.0,29.952,29.961,M
MAE,Madera,2023-11-19 14:00,49,44,12,310,309,15,0.116,N,M,M,M,M,NP,0.0,29.967,29.975,M
MAE,Madera,2023-11-19 15:00,48,43,7,332,338,9,0.12,D,M,M,M,M,NP,0.0,29.993,30.002,M
MAE,Madera,2023-11-19 16:00,51,45,8,315,309,10,0.113,D,M,M,M,M,NP,0.0,30.014,30.022,M
MAE,Madera,2023-11-19 17:00,54,44,15,309,310,20,0.087,D,M,M,M,M,NP,0.0,30.017,30.026,M
MAE,Madera,2023-11-19 18:00,58,44,13,314,322,19,0.072,D,M,M,M,M,NP,0.0,30.026,30.034,M
MAE,Madera,2023-11-19 19:00,61,44,11,310,316,17,0.062,D,M,M,M,M,NP,0.0,30.029,30.038,M
MAE,Madera,2023-11-19 20:00,64,42,13,316,319,20,0.05,D,M,M,M,M,NP,0.0,29.998,30.007,M
MAE,Madera,2023-11-19 21:00,63,38,22,329,323,28,0.05,D,M,M,M,M,NP,0.0,29.97,29.979,M
MAE,Madera,2023-11-19 22:00,64,39,18,307,302,26,0.05,D,M,M,M,M,NP,0.0,29.947,29.955,M
MAE,Madera,2023-11-19 23:00,63,38,19,321,319,29,0.053,D,M,M,M,M,NP,0.0,29.932,29.941,M
MAE,Madera,2023-11-20 00:00,61,38,16,309,311,20,0.05,D,M,M,M,M,NP,0.0,29.938,29.946,M
MAE,Madera,2023-11-20 01:00,58,38,15,307,310,20,0.05,D,M,M,M,M,NP,0.0,29.933,29.942,M
MAE,Madera,2023-11-20 02:00,55,38,12,290,286,16,0.05,N,M,M,M,M,NP,0.0,29.93,29.939,M
MAE,Madera,2023-11-20 03:00,53,39,8,280,274,10,0.05,N,M,M,M,M,NP,0.0,29.933,29.941,M
MAE,Madera,2023-11-20 04:00,49,39,6,264,279,7,0.05,N,M,M,M,M,NP,0.0,29.946,29.954,M
MAE,Madera,2023-11-20 05:00,49,39,6,281,280,7,0.05,N,M,M,M,M,NP,0.0,29.954,29.963,M
MAE,Madera,2023-11-20 16:00,43,39,3,124,104,3,0.089,D,M,M,M,M,NP,0.0,29.994,30.002,M
MAE,Madera,2023-11-20 17:00,49,39,4,125,136,6,0.055,D,M,M,M,M,NP,0.0,30.0,30.009,M
MAE,Madera,2023-11-20 18:00,54,40,5,179,173,7,0.05,D,M,M,M,M,NP,0.0,30.002,30.011,M
MAE,Madera,2023-11-20 19:00,56,39,4,168,134,7,0.05,D,M,M,M,M,NP,0.0,29.999,30.008,M
MAE,Madera,2023-11-20 20:00,60,40,5,110,105,7,0.05,D,M,M,M,M,NP,0.0,29.976,29.985,M
MAE,Madera,2023-11-20 21:00,63,40,5,153,110,8,0.05,D,M,M,M,M,NP,0.0,29.959,29.967,M
MAE,Madera,2023-11-20 22:00,64,39,6,120,109,8,0.05,D,M,M,M,M,NP,0.0,29.944,29.953,M
MAE,Madera,2023-11-20 23:00,65,38,3,150,166,5,0.05,D,M,M,M,M,NP,0.0,29.945,29.954,M
MAE,Madera,2023-11-21 00:00,63,36,3,174,157,4,0.05,D,M,M,M,M,NP,0.0,29.955,29.964,M
MAE,Madera,2023-11-21 01:00,54,40,3,211,208,4,0.05,N,M,M,M,M,NP,0.0,29.964,29.973,M
MAE,Madera,2023-11-21 02:00,50,39,1,223,228,2,0.056,N,M,M,M,M,NP,0.0,29.974,29.982,M
MAE,Madera,2023-11-21 03:00,46,39,1,321,340,1,0.064,N,M,M,M,M,NP,0.0,29.978,29.986,M
MAE,Madera,2023-11-21 04:00,44,38,2,352,1,2,0.361,N,M,M,M,M,NP,0.0,29.983,29.992,M
MAE,Madera,2023-11-21 05:00,45,38,2,67,62,3,0.172,N,M,M,M,M,NP,0.0,29.987,29.995,M
MAE,Madera,2023-11-21 06:00,43,36,3,75,77,3,0.114,N,M,M,M,M,?1,0.0,30.003,30.011,M
MAE,Madera,2023-11-21 07:00,41,35,3,79,79,4,0.081,N,M,M,M,M,NP,0.0,30.014,30.023,M
MAE,Madera,2023-11-21 08:00,42,36,5,73,72,6,0.087,N,M,M,M,M,NP,0.0,30.017,30.025,M
MAE,Madera,2023-11-21 09:00,40,35,2,81,79,3,0.14,N,M,M,M,M,NP,0.0,30.018,30.026,M
MAE,Madera,2023-11-21 10:00,41,35,2,57,61,2,0.077,N,M,M,M,M,NP,0.0,30.016,30.025,M
MAE,Madera,2023-11-21 11:00,36,33,1,243,241,2,0.084,N,M,M,M,M,NP,0.0,30.026,30.034,M
MAE,Madera,2023-11-21 12:00,36,33,1,282,270,2,0.17,N,M,M,M,M,NP,0.0,30.038,30.046,M
MAE,Madera,2023-11-21 13:00,35,32,2,107,117,2,0.159,N,M,M,M,M,NP,0.0,30.04,30.048,M
MAE,Madera,2023-11-21 14:00,34,31,4,165,166,5,0.167,N,M,M,M,M,NP,0.0,30.047,30.055,M
MAE,Madera,2023-11-21 15:00,35,32,4,354,356,4,0.283,D,M,M,M,M,NP,0.0,30.092,30.101,M
MAE,Madera,2023-11-21 16:00,42,37,3,85,87,3,0.136,D,M,M,M,M,NP,0.0,30.11,30.118,M
MAE,Madera,2023-11-21 17:00,52,40,2,30,43,2,0.139,D,M,M,M,M,NP,0.0,30.13,30.138,M
MAE,Madera,2023-11-21 18:00,58,40,4,280,277,6,0.19,D,M,M,M,M,?1,0.0,30.139,30.148,M
MAE,Madera,2023-11-21 19:00,62,39,3,341,337,5,0.089,D,M,M,M,M,NP,0.0,30.124,30.132,M
MAE,Madera,2023-11-21 20:00,66,39,4,304,308,7,0.115,D,M,M,M,M,NP,0.0,30.099,30.107,M
MAE,Madera,2023-11-21 21:00,69,38,3,342,336,6,0.098,D,M,M,M,M,NP,0.0,30.069,30.078,M
MAE,Madera,2023-11-21 22:00,71,36,3,223,231,5,0.102,D,M,M,M,M,NP,0.0,30.043,30.052,M
MAE,Madera,2023-11-21 23:00,70,37,3,246,219,5,0.109,D,M,M,M,M,NP,0.0,30.035,30.043,M
MAE,Madera,2023-11-22 00:00,65,40,5,273,270,6,8.846,D,M,M,M,M,NP,0.0,30.034,30.042,M
MAE,Madera,2023-11-22 01:00,59,40,4,296,295,4,0.166,N,M,M,M,M,NP,0.0,30.032,30.04,M
MAE,Madera,2023-11-22 02:00,52,42,1,304,293,1,0.19,N,M,M,M,M,NP,0.0,30.039,30.048,M
MAE,Madera,2023-11-22 03:00,49,42,2,260,263,3,0.216,N,M,M,M,M,NP,0.0,30.045,30.054,M
MAE,Madera,2023-11-22 04:00,47,41,2,305,304,3,0.252,N,M,M,M,M,NP,0.0,30.051,30.059,M
MAE,Madera,2023-11-22 05:00,46,40,3,287,281,3,0.318,N,M,M,M,M,NP,0.0,30.057,30.065,M
MAE,Madera,2023-11-22 06:00,46,41,2,242,240,2,0.408,N,M,M,M,M,NP,0.0,30.053,30.061,M
MAE,Madera,2023-11-22 07:00,44,40,2,272,272,2,0.509,N,M,M,M,M,NP,0.0,30.053,30.062,M
MAE,Madera,2023-11-22 08:00,45,41,1,331,329,1,0.508,N,M,M,M,M,NP,0.0,30.035,30.044,M
MAE,Madera,2023-11-22 09:00,42,38,1,336,329,1,1.033,N,M,M,M,M,NP,0.0,30.02,30.028,M
MAE,Madera,2023-11-22 10:00,41,38,1,21,26,1,0.649,N,M,M,M,M,NP,0.0,30.012,30.02,M
MAE,Madera,2023-11-22 11:00,37,35,1,298,304,1,0.796,N,M,M,M,M,NP,0.0,30.004,30.013,M
MAE,Madera,2023-11-22 12:00,37,35,1,309,301,1,26.31,N,M,M,M,M,NP,0.0,29.996,30.004,M
MAE,Madera,2023-11-22 13:00,38,35,1,65,64,2,1.45,N,M,M,M,M,NP,0.0,29.986,29.995,M
MAE,Madera,2023-11-22 14:00,35,34,2,165,181,2,1.706,N,M,M,M,M,NP,0.0,29.992,30.0,M
MAE,Madera,2023-11-22 15:00,38,35,2,126,131,2,0.91,D,M,M,M,M,NP,0.0,29.991,29.999,M
MAE,Madera,2023-11-22 16:00,44,41,1,138,152,2,0.509,D,M,M,M,M,NP,0.0,29.999,30.007,M
MAE,Madera,2023-11-22 17:00,52,40,1,90,53,2,0.141,D,M,M,M,M,NP,0.0,29.992,30.0,M
MAE,Madera,2023-11-22 18:00,57,37,1,121,104,2,0.101,D,M,M,M,M,NP,0.0,29.987,29.996,M
MAE,Madera,2023-11-22 19:00,61,38,2,201,207,4,0.139,D,M,M,M,M,NP,0.0,29.949,29.957,M
MAE,Madera,2023-11-22 20:00,64,41,4,329,347,5,0.126,D,M,M,M,M,NP,0.0,29.916,29.925,M
MAE,Madera,2023-11-22 21:00,66,40,3,272,256,4,0.132,D,M,M,M,M,NP,0.0,29.874,29.883,M
MAE,Madera,2023-11-22 22:00,68,39,3,298,306,4,0.124,D,M,M,M,M,NP,0.0,29.844,29.852,M
MAE,Madera,2023-11-22 23:00,68,39,5,303,311,6,0.199,D,M,M,M,M,NP,0.0,29.824,29.833,M
MAE,Madera,2023-11-23 00:00,65,40,4,305,315,5,0.174,D,M,M,M,M,NP,0.0,29.809,29.817,M
MAE,Madera,2023-11-23 01:00,57,43,5,280,285,6,0.337,N,M,M,M,M,NP,0.0,29.793,29.801,M
MAE,Madera,2023-11-23 02:00,55,43,4,267,265,4,0.266,N,M,M,M,M,NP,0.0,29.787,29.796,M
MAE,Madera,2023-11-23 03:00,54,42,4,285,290,4,0.191,N,M,M,M,M,NP,0.0,29.79,29.799,M
MAE,Madera,2023-11-23 04:00,52,43,2,112,112,3,0.211,N,M,M,M,M,NP,0.0,29.772,29.781,M
MAE,Madera,2023-11-23 05:00,51,43,4,127,133,4,0.259,N,M,M,M,M,NP,0.0,29.768,29.777,M
MAE,Madera,2023-11-23 06:00,49,42,3,167,167,3,0.277,N,M,M,M,M,NP,0.0,29.759,29.768,M
MAE,Madera,2023-11-23 07:00,50,43,2,68,63,2,0.297,N,M,M,M,M,NP,0.0,29.74,29.749,M
MAE,Madera,2023-11-23 08:00,48,42,2,28,28,2,0.31,N,M,M,M,M,NP,0.0,29.742,29.75,M
MAE,Madera,2023-11-23 09:00,48,42,1,313,315,2,0.376,N,M,M,M,M,NP,0.0,29.723,29.731,M
MAE,Madera,2023-11-23 10:00,49,42,5,80,79,5,0.244,N,M,M,M,M,NP,0.0,29.692,29.7,M
MAE,Madera,2023-11-23 11:00,47,40,2,279,271,3,0.244,N,M,M,M,M,NP,0.0,29.69,29.698,M
MAE,Madera,2023-11-23 12:00,46,42,2,139,143,2,0.423,N,M,M,M,M,NP,0.0,29.669,29.677,M
MAE,Madera,2023-11-23 13:00,46,42,1,296,318,2,0.637,N,M,M,M,M,NP,0.0,29.672,29.681,M
MAE,Madera,2023-11-23 14:00,42,39,2,87,82,2,0.572,N,M,M,M,M,NP,0.0,29.648,29.656,M
MAE,Madera,2023-11-23 15:00,42,38,3,19,23,4,0.408,D,M,M,M,M,NP,0.0,29.675,29.683,M
MAE,Madera,2023-11-23 16:00,48,42,1,118,117,2,0.225,D,M,M,M,M,NP,0.0,29.668,29.677,M
MAE,Madera,2023-11-23 17:00,55,41,3,121,136,4,0.214,D,M,M,M,M,NP,0.0,29.666,29.675,M
MAE,Madera,2023-11-23 18:00,60,42,5,269,236,7,0.171,D,M,M,M,M,NP,0.0,29.666,29.674,M
MAE,Madera,2023-11-23 19:00,63,42,5,284,285,7,0.208,D,M,M,M,M,NP,0.0,29.636,29.645,M
MAE,Madera,2023-11-23 20:00,66,40,6,284,282,9,0.174,D,M,M,M,M,NP,0.0,29.595,29.604,M
MAE,Madera,2023-11-23 21:00,67,38,8,313,322,11,0.135,D,M,M,M,M,NP,0.0,29.557,29.566,M
MAE,Madera,2023-11-23 22:00,68,41,8,265,277,10,0.158,D,M,M,M,M,NP,0.0,29.542,29.55,M
MAE,Madera,2023-11-23 23:00,69,37,8,298,299,12,0.097,D,M,M,M,M,NP,0.0,29.544,29.553,M
MAE,Madera,2023-11-24 00:00,67,41,6,294,281,9,0.07,D,M,M,M,M,NP,0.0,29.543,29.552,M
MAE,Madera,2023-11-24 01:00,61,42,6,305,303,7,0.064,N,M,M,M,M,NP,0.0,29.548,29.556,M
MAE,Madera,2023-11-24 02:00,57,42,6,309,308,8,0.071,N,M,M,M,M,NP,0.0,29.554,29.563,M
MAE,Madera,2023-11-24 03:00,51,42,4,291,293,5,0.088,N,M,M,M,M,NP,0.0,29.558,29.567,M
MAE,Madera,2023-11-24 04:00,50,40,2,29,33,3,0.083,N,M,M,M,M,NP,0.0,29.56,29.569,M
MAE,Madera,2023-11-24 05:00,46,40,4,234,238,4,0.112,N,M,M,M,M,NP,0.0,29.568,29.577,M
MAE,Madera,2023-11-24 06:00,45,39,3,211,208,3,0.15,N,M,M,M,M,NP,0.0,29.567,29.576,M
MAE,Madera,2023-11-24 07:00,47,40,5,326,323,7,0.108,N,M,M,M,M,NP,0.0,29.575,29.584,M
MAE,Madera,2023-11-24 08:00,44,37,6,331,329,7,0.08,N,M,M,M,M,NP,0.0,29.579,29.587,M
MAE,Madera,2023-11-24 09:00,39,34,0,247,249,1,0.084,N,M,M,M,M,NP,0.0,29.588,29.596,M
MAE,Madera,2023-11-24 10:00,40,34,2,337,344,3,0.078,N,M,M,M,M,NP,0.0,29.6,29.608,M
MAE,Madera,2023-11-24 11:00,38,34,4,247,250,5,0.089,N,M,M,M,M,NP,0.0,29.606,29.614,M
MAE,Madera,2023-11-24 12:00,37,32,4,282,292,4,0.08,N,M,M,M,M,NP,0.0,29.62,29.628,M
MAE,Madera,2023-11-24 13:00,35,31,2,211,213,2,0.076,N,M,M,M,M,NP,0.0,29.636,29.644,M
MAE,Madera,2023-11-24 14:00,34,30,4,292,301,5,0.084,N,M,M,M,M,NP,0.0,29.653,29.661,M
MAE,Madera,2023-11-24 15:00,36,31,3,290,291,5,0.079,D,M,M,M,M,NP,0.0,29.677,29.685,M
MAE,Madera,2023-11-24 16:00,41,35,3,307,306,4,0.069,D,M,M,M,M,NP,0.0,29.699,29.707,M
MAE,Madera,2023-11-24 17:00,50,32,10,307,300,12,0.05,D,M,M,M,M,NP,0.0,29.706,29.714,M
MAE,Madera,2023-11-24 18:00,52,32,8,309,330,11,0.05,D,M,M,M,M,NP,0.0,29.721,29.729,M
MAE,Madera,2023-11-24 19:00,55,34,6,322,328,7,0.051,D,M,M,M,M,NP,0.0,29.719,29.727,M
MAE,Madera,2023-11-24 20:00,57,35,3,306,290,7,0.066,D,M,M,M,M,NP,0.0,29.702,29.71,M
MAE,Madera,2023-11-24 21:00,59,35,5,317,328,6,0.059,D,M,M,M,M,NP,0.0,29.69,29.698,M
MAE,Madera,2023-11-24 22:00,60,35,4,345,337,5,0.067,D,M,M,M,M,NP,0.0,29.681,29.69,M
MAE,Madera,2023-11-24 23:00,61,36,3,327,4,5,0.076,D,M,M,M,M,NP,0.0,29.684,29.693,M
MAE,Madera,2023-11-25 00:00,59,36,3,309,303,4,0.065,D,M,M,M,M,NP,0.0,29.686,29.694,M
MAE,Madera,2023-11-25 01:00,52,38,4,299,299,4,0.07,N,M,M,M,M,NP,0.0,29.703,29.711,M
MAE,Madera,2023-11-25 02:00,46,35,4,270,270,4,0.076,N,M,M,M,M,NP,0.0,29.713,29.721,M
MAE,Madera,2023-11-25 03:00,44,36,2,312,311,2,0.082,N,M,M,M,M,NP,0.0,29.722,29.731,M
MAE,Madera,2023-11-25 04:00,44,34,2,6,5,2,0.094,N,M,M,M,M,NP,0.0,29.733,29.741,M
MAE,Madera,2023-11-25 05:00,40,34,2,357,358,2,0.101,N,M,M,M,M,NP,0.0,29.748,29.756,M
MAE,Madera,2023-11-25 06:00,39,34,1,302,295,1,0.129,N,M,M,M,M,NP,0.0,29.756,29.765,M
MAE,Madera,2023-11-25 07:00,38,34,1,347,356,2,0.115,N,M,M,M,M,NP,0.0,29.768,29.776,M
MAE,Madera,2023-11-25 08:00,34,30,2,214,216,3,0.144,N,M,M,M,M,NP,0.0,29.777,29.785,M
MAE,Madera,2023-11-25 09:00,36,31,2,200,201,2,0.148,N,M,M,M,M,NP,0.0,29.783,29.791,M
MAE,Madera,2023-11-25 10:00,37,31,1,80,80,2,0.138,N,M,M,M,M,NP,0.0,29.787,29.795,M
MAE,Madera,2023-11-25 11:00,33,30,2,47,47,2,0.221,N,M,M,M,M,NP,0.0,29.794,29.801,M
MAE,Madera,2023-11-25 12:00,31,29,2,44,49,2,0.181,N,M,M,M,M,NP,0.0,29.802,29.81,M
MAE,Madera,2023-11-25 13:00,33,29,1,253,256,1,0.329,N,M,M,M,M,NP,0.0,29.818,29.826,M
MAE,Madera,2023-11-25 14:00,32,28,1,180,170,1,0.436,N,M,M,M,M,NP,0.0,29.823,29.831,M
MAE,Madera,2023-11-25 15:00,32,28,2,125,126,2,0.292,D,M,M,M,M,NP,0.0,29.831,29.839,M
MAE,Madera,2023-11-25 16:00,38,33,1,61,65,2,0.157,D,M,M,M,M,NP,0.0,29.848,29.856,M
MAE,Madera,2023-11-25 17:00,44,35,2,221,222,3,0.149,D,M,M,M,M,NP,0.0,29.869,29.878,M
MAE,Madera,2023-11-25 18:00,49,36,1,75,62,3,0.124,D,M,M,M,M,NP,0.0,29.879,29.887,M
MAE,Madera,2023-11-25 19:00,55,37,2,350,350,5,0.123,D,M,M,M,M,NP,0.0,29.869,29.878,M
MAE,Madera,2023-11-25 20:00,57,37,3,247,236,5,0.124,D,M,M,M,M,NP,0.0,29.846,29.854,M
MAE,Madera,2023-11-25 21:00,61,37,2,36,54,3,0.108,D,M,M,M,M,NP,0.0,29.825,29.833,M
MAE,Madera,2023-11-25 22:00,61,37,3,238,235,4,0.115,D,M,M,M,M,NP,0.0,29.809,29.817,M
MAE,Madera,2023-11-25 23:00,62,35,2,301,323,4,0.104,D,M,M,M,M,NP,0.0,29.809,29.817,M
MAE,Madera,2023-11-26 00:00,61,35,3,294,299,4,0.097,D,M,M,M,M,NP,0.0,29.812,29.82,M
MAE,Madera,2023-11-26 01:00,53,34,2,319,317,2,0.179,N,M,M,M,M,NP,0.0,29.821,29.829,M
MAE,Madera,2023-11-26 02:00,47,37,3,280,278,3,0.188,N,M,M,M,M,NP,0.0,29.831,29.839,M
MAE,Madera,2023-11-26 03:00,44,35,1,306,300,1,0.136,N,M,M,M,M,NP,0.0,29.844,29.852,M
MAE,Madera,2023-11-26 04:00,43,35,2,348,348,2,0.205,N,M,M,M,M,NP,0.0,29.854,29.862,M
MAE,Madera,2023-11-26 05:00,40,33,1,314,302,1,0.205,N,M,M,M,M,NP,0.0,29.855,29.863,M
MAE,Madera,2023-11-26 06:00,38,33,2,273,271,2,0.632,N,M,M,M,M,NP,0.0,29.859,29.867,M
MAE,Madera,2023-11-26 07:00,37,32,0,117,190,1,0.269,N,M,M,M,M,NP,0.0,29.864,29.872,M
MAE,Madera,2023-11-26 08:00,34,30,0,318,321,0,0.33,N,M,M,M,M,NP,0.0,29.867,29.875,M
MAE,Madera,2023-11-26 09:00,33,29,1,86,81,1,0.325,N,M,M,M,M,NP,0.0,29.867,29.875,M
MAE,Madera,2023-11-26 10:00,37,32,2,64,62,2,0.372,N,M,M,M,M,NP,0.0,29.872,29.88,M
MAE,Madera,2023-11-26 11:00,33,31,2,69,68,3,0.333,N,M,M,M,M,NP,0.0,29.872,29.88,M
MAE,Madera,2023-11-26 12:00,30,27,1,94,77,1,0.691,N,M,M,M,M,NP,0.0,29.872,29.879,M
MAE,Madera,2023-11-26 13:00,31,28,2,74,74,2,0.196,N,M,M,M,M,NP,0.0,29.875,29.882,M
MAE,Madera,2023-11-26 14:00,33,29,1,50,55,1,0.161,N,M,M,M,M,NP,0.0,29.879,29.887,M
MAE,Madera,2023-11-26 15:00,33,29,2,92,87,2,0.254,D,M,M,M,M,NP,0.0,29.889,29.896,M
MAE,Madera,2023-11-26 16:00,42,34,3,83,80,4,0.114,D,M,M,M,M,NP,0.0,29.899,29.907,M
MAE,Madera,2023-11-26 17:00,47,36,2,171,181,3,0.17,D,M,M,M,M,NP,0.0,29.912,29.92,M
MAE,Madera,2023-11-26 18:00,51,35,4,186,186,5,0.141,D,M,M,M,M,NP,0.0,29.912,29.92,M
MAE,Madera,2023-11-26 19:00,55,37,4,242,239,6,0.147,D,M,M,M,M,NP,0.0,29.896,29.904,M
MAE,Madera,2023-11-26 20:00,56,36,2,236,215,3,0.124,D,M,M,M,M,NP,0.0,29.87,29.878,M
MAE,Madera,2023-11-26 21:00,57,36,3,244,279,4,0.114,D,M,M,M,M,NP,0.0,29.844,29.852,M
MAE,Madera,2023-11-26 22:00,59,36,2,290,254,4,0.136,D,M,M,M,M,NP,0.0,29.832,29.84,M
